"1/5/2014","12:20",760
"1/5/2014","12:30",765
"1/5/2014","12:40",760
"1/5/2014","12:50",764
"1/5/2014","13:00",757
"1/5/2014","13:10",748
"1/5/2014","13:20",736
"1/5/2014","13:30",716
"1/5/2014","13:40",708
"1/5/2014","13:50",690
"1/5/2014","14:00",684
"1/5/2014","14:10",659
"1/5/2014","14:20",643
"1/5/2014","14:30",604
"1/5/2014","14:40",570
"1/5/2014","14:50",534
"1/5/2014","15:00",513
"1/5/2014","15:10",492
"1/5/2014","15:20",466
"1/5/2014","15:30",411
"1/5/2014","15:40",367
"1/5/2014","15:50",348
"1/5/2014","16:00",325
"1/5/2014","16:10",294
"1/5/2014","16:20",268
"1/5/2014","16:30",233
"1/5/2014","16:40",198
"1/5/2014","16:50",166
"1/5/2014","17:00",91
"1/5/2014","17:10",65
"1/5/2014","17:20",67
"1/5/2014","17:30",54
"1/5/2014","17:40",33
"1/5/2014","17:50",16
"1/5/2014","18:00",6
"1/5/2014","18:10",0
"1/5/2014","18:20",0
"1/5/2014","18:30",0
"1/5/2014","18:40",0
"1/5/2014","18:50",0
"1/5/2014","19:00",0
"1/5/2014","19:10",0
"1/5/2014","19:20",0
"1/5/2014","19:30",0
"1/5/2014","19:40",0
"1/5/2014","19:50",0
"1/5/2014","20:00",0
"1/5/2014","20:10",0
"1/5/2014","20:20",0
"1/5/2014","20:30",0
"1/5/2014","20:40",0
"1/5/2014","20:50",0
"1/5/2014","21:00",0
"1/5/2014","21:10",0
"1/5/2014","21:20",0
"1/5/2014","21:30",0
"1/5/2014","21:40",0
"1/5/2014","21:50",0
"1/5/2014","22:00",0
"1/5/2014","22:10",0
"1/5/2014","22:20",0
"1/5/2014","22:30",0
"1/5/2014","22:40",0
"1/5/2014","22:50",0
"1/5/2014","23:00",0
"1/5/2014","23:10",0
"1/5/2014","23:20",0
"1/5/2014","23:30",0
"1/5/2014","23:40",0
"1/5/2014","23:50",0
"1/6/2014","0:00",0
"1/6/2014","0:10",0
"1/6/2014","0:20",0
"1/6/2014","0:30",0
"1/6/2014","0:40",0
"1/6/2014","0:50",0
"1/6/2014","1:00",0
"1/6/2014","1:10",0
"1/6/2014","1:20",0
"1/6/2014","1:30",0
"1/6/2014","1:40",0
"1/6/2014","1:50",0
"1/6/2014","2:00",0
"1/6/2014","2:10",0
"1/6/2014","2:20",0
"1/6/2014","2:30",0
"1/6/2014","2:40",0
"1/6/2014","2:50",0
"1/6/2014","3:00",0
"1/6/2014","3:10",0
"1/6/2014","3:20",0
"1/6/2014","3:30",0
"1/6/2014","3:40",0
"1/6/2014","3:50",0
"1/6/2014","4:00",0
"1/6/2014","4:10",0
"1/6/2014","4:20",0
"1/6/2014","4:30",0
"1/6/2014","4:40",0
"1/6/2014","4:50",0
"1/6/2014","5:00",0
"1/6/2014","5:10",0
"1/6/2014","5:20",0
"1/6/2014","5:30",0
"1/6/2014","5:40",0
"1/6/2014","5:50",0
"1/6/2014","6:00",0
"1/6/2014","6:10",0
"1/6/2014","6:20",0
"1/6/2014","6:30",0
"1/6/2014","6:40",0
"1/6/2014","6:50",0
"1/6/2014","7:00",8
"1/6/2014","7:10",20
"1/6/2014","7:20",37
"1/6/2014","7:30",60
"1/6/2014","7:40",84
"1/6/2014","7:50",110
"1/6/2014","8:00",140
"1/6/2014","8:10",167
"1/6/2014","8:20",199
"1/6/2014","8:30",232
"1/6/2014","8:40",262
"1/6/2014","8:50",293
"1/6/2014","9:00",328
"1/6/2014","9:10",357
"1/6/2014","9:20",391
"1/6/2014","9:30",418
"1/6/2014","9:40",451
"1/6/2014","9:50",479
"1/6/2014","10:00",508
"1/6/2014","10:10",525
"1/6/2014","10:20",551
"1/6/2014","10:30",569
"1/6/2014","10:40",597
"1/6/2014","10:50",611
"1/6/2014","11:00",639
"1/6/2014","11:10",647
"1/6/2014","11:20",670
"1/6/2014","11:30",678
"1/6/2014","11:40",678
"1/6/2014","11:50",682
"1/6/2014","12:00",683
"1/6/2014","12:10",702
"1/6/2014","12:20",717
"1/6/2014","12:30",688
"1/6/2014","12:40",644
"1/6/2014","12:50",648
"1/6/2014","13:00",646
"1/6/2014","13:10",698
"1/6/2014","13:20",679
"1/6/2014","13:30",679
"1/6/2014","13:40",542
"1/6/2014","13:50",560
"1/6/2014","14:00",326
"1/6/2014","14:10",582
